TIME,RATE,ERROR,FRACEXP
71040.0,2.4663424,1.5704594,1.0
71041.0,9.842887,3.1373374,1.0
71042.0,3.6632006,1.913949,1.0
71043.0,3.6671321,1.9149758,1.0
71044.0,12.243743,3.499106,1.0
71045.0,8.67057,2.9445832,1.0
71046.0,8.455644,2.9078588,1.0
71047.0,8.567198,2.9269776,1.0
71048.0,3.8171017,1.9537405,1.0
71049.0,6.074583,2.4646668,1.0
71050.0,6.202816,2.4905453,1.0
71051.0,8.686316,2.9472556,1.0
71052.0,2.535914,1.5924553,1.0
71053.0,8.531371,2.920851,1.0
71054.0,12.433885,3.5261714,1.0
71055.0,6.14011,2.4779246,1.0
71056.0,3.7472324,1.935777,1.0
71057.0,6.234942,2.4969866,1.0
71058.0,9.798886,3.1303172,1.0
71059.0,9.832503,3.1356823,1.0
71060.0,3.6834254,1.9192252,1.0
71061.0,7.3485217,2.7108157,1.0
71062.0,2.4068794,1.5514121,1.0
71063.0,7.469434,2.7330265,1.0
71064.0,2.4262342,1.5576373,1.0
71065.0,0.0,0.0,1.0
71066.0,15.99559,3.9994488,1.0
71067.0,7.305893,2.7029414,1.0
71068.0,6.043645,2.4583826,1.0
71069.0,11.123128,3.3351355,1.0
71070.0,3.7157767,1.927635,1.0
71071.0,8.5214815,2.9191577,1.0
71072.0,6.1565666,2.481243,1.0
71073.0,6.165003,2.4829423,1.0
71074.0,4.883291,2.209817,1.0
71075.0,11.027919,3.320831,1.0
71076.0,3.7141604,1.9272157,1.0
71077.0,8.593624,2.9314883,1.0
71078.0,6.242562,2.498512,1.0
71079.0,8.655917,2.942094,1.0
71080.0,3.7056937,1.9250178,1.0
71081.0,4.89266,2.2119358,1.0
71082.0,3.7542427,1.9375868,1.0
71083.0,7.4517927,2.7297971,1.0
71084.0,3.6713781,1.916084,1.0
71085.0,4.956357,2.2262876,1.0
71086.0,14.760795,3.841978,1.0
71087.0,6.031004,2.4558103,1.0
71088.0,9.794355,3.1295934,1.0
71089.0,7.3728166,2.7152932,1.0
71090.0,13.503424,3.6747005,1.0
71091.0,4.977519,2.2310355,1.0
71092.0,8.454506,2.9076633,1.0
71093.0,4.91462,2.2168941,1.0
71094.0,12.167476,3.488191,1.0
71095.0,4.9820886,2.2320592,1.0
71096.0,3.7015312,1.9239364,1.0
71097.0,6.1830554,2.4865751,1.0
71098.0,3.6285536,1.9048762,1.0
71099.0,8.59217,2.9312403,1.0
71100.0,6.128784,2.4756382,1.0
71101.0,9.791036,3.1290631,1.0
71102.0,3.673972,1.9167608,1.0
71103.0,4.917083,2.2174497,1.0
71104.0,4.913886,2.2167287,1.0
71105.0,6.150768,2.4800742,1.0
71106.0,7.3450475,2.7101748,1.0
71107.0,4.832196,2.1982257,1.0
71108.0,9.8491955,3.1383429,1.0
71109.0,1.2061284,1.0982387,1.0
71110.0,7.391744,2.7187762,1.0
71111.0,8.501872,2.915797,1.0
71112.0,9.891047,3.1450033,1.0
71113.0,7.4002576,2.7203414,1.0
71114.0,9.71423,3.116766,1.0
71115.0,17.282082,4.157172,1.0
71116.0,3.6555574,1.9119512,1.0
71117.0,8.485105,2.9129202,1.0
71118.0,8.703362,2.9501462,1.0
71119.0,7.264441,2.6952627,1.0
71120.0,6.1220574,2.4742792,1.0
71121.0,7.241065,2.6909227,1.0
71122.0,6.0593324,2.4615712,1.0
71123.0,3.6066563,1.8991199,1.0
71124.0,8.502844,2.9159636,1.0
71125.0,3.6735907,1.9166614,1.0
71126.0,1.2019175,1.09632,1.0
71127.0,7.3616652,2.713239,1.0
71128.0,8.489746,2.9137168,1.0
71129.0,4.9598627,2.2270749,1.0
71130.0,9.8075285,3.1316974,1.0
71131.0,10.816715,3.2888775,1.0
71132.0,3.772851,1.9423828,1.0
71133.0,9.740202,3.1209297,1.0
71134.0,3.6921632,1.9215002,1.0
71135.0,9.844059,3.1375244,1.0
71136.0,6.1637588,2.4826918,1.0
71137.0,8.61079,2.9344149,1.0
71138.0,8.630048,2.9376943,1.0
71139.0,4.9532337,2.2255862,1.0
71140.0,3.7445207,1.9350764,1.0
71141.0,10.887819,3.2996695,1.0
71142.0,4.8788066,2.208802,1.0
71143.0,6.1435585,2.4786203,1.0
71144.0,8.609085,2.9341242,1.0
71145.0,6.1055737,2.4709458,1.0
71146.0,10.993291,3.3156133,1.0
71147.0,8.604144,2.9332821,1.0
71148.0,9.890896,3.1449795,1.0
71149.0,2.496632,1.5800735,1.0
71150.0,8.66143,2.9430308,1.0
71151.0,8.577724,2.9287753,1.0
71152.0,7.3049088,2.7027595,1.0
71153.0,7.325493,2.7065647,1.0
71154.0,7.332158,2.7077959,1.0
71155.0,7.4751825,2.734078,1.0
71156.0,7.284558,2.698992,1.0
71157.0,2.4223309,1.5563838,1.0
71158.0,10.960419,3.3106523,1.0
71159.0,11.089943,3.3301566,1.0
71160.0,4.922071,2.218574,1.0
71161.0,9.679898,3.1112535,1.0
71162.0,6.156232,2.4811754,1.0
71163.0,0.0,0.0,1.0
71164.0,8.4173565,2.901268,1.0
71165.0,8.56558,2.9267013,1.0
71166.0,6.100769,2.4699736,1.0
71167.0,7.296223,2.701152,1.0
71168.0,2.512427,1.5850637,1.0
71169.0,7.298338,2.7015436,1.0
71170.0,8.697997,2.9492366,1.0
71171.0,13.382373,3.6581926,1.0
71172.0,3.683123,1.9191464,1.0
71173.0,7.2144876,2.6859798,1.0
71174.0,10.911891,3.3033152,1.0
71175.0,6.0253158,2.4546518,1.0
71176.0,7.283134,2.6987283,1.0
71177.0,7.4000006,2.7202942,1.0
71178.0,13.422965,3.6637366,1.0
71179.0,6.104358,2.4707,1.0
71180.0,7.3650923,2.7138703,1.0
71181.0,8.501517,2.9157362,1.0
71182.0,3.639903,1.907853,1.0
71183.0,2.43254,1.5596602,1.0
71184.0,1.2035439,1.0970615,1.0
71185.0,4.845476,2.201244,1.0
71186.0,4.7794633,2.1861985,1.0
71187.0,8.499493,2.9153888,1.0
71188.0,7.3701625,2.7148044,1.0
71189.0,8.502607,2.915923,1.0
71190.0,7.3313103,2.7076392,1.0
71191.0,3.662814,1.9138479,1.0
71192.0,4.916209,2.2172527,1.0
71193.0,6.1485868,2.4796343,1.0
71194.0,3.6797342,1.9182633,1.0
71195.0,4.8572807,2.203924,1.0
71196.0,9.726747,3.1187732,1.0
71197.0,2.3904138,1.5460963,1.0
71198.0,6.125322,2.4749389,1.0
71199.0,4.8353205,2.1989362,1.0
71200.0,6.1048856,2.4708066,1.0
71201.0,3.600867,1.897595,1.0
71202.0,8.526013,2.9199338,1.0
71203.0,12.088648,3.4768734,1.0
71204.0,2.4426348,1.5628932,1.0
71205.0,12.191609,3.4916484,1.0
71206.0,4.899009,2.2133706,1.0
71207.0,4.902777,2.2142215,1.0
71208.0,6.1138215,2.4726143,1.0
71209.0,6.097025,2.4692154,1.0
71210.0,4.8839874,2.2099745,1.0
71211.0,10.949623,3.3090215,1.0
71212.0,7.312472,2.7041583,1.0
71213.0,2.3934793,1.5470874,1.0
71214.0,10.891576,3.3002388,1.0
71215.0,1.2044753,1.0974859,1.0
71216.0,9.697362,3.1140587,1.0
71217.0,8.566073,2.9267855,1.0
71218.0,2.4518337,1.5658332,1.0
71219.0,13.439471,3.6659884,1.0
71220.0,5.978843,2.4451673,1.0
71221.0,2.3986433,1.5487554,1.0
71222.0,7.345321,2.7102253,1.0
71223.0,6.0695796,2.4636517,1.0
71224.0,4.9943714,2.234809,1.0
71225.0,8.564143,2.9264557,1.0
71226.0,4.8467684,2.2015378,1.0
71227.0,3.5892043,1.8945196,1.0
71228.0,2.4447696,1.5635759,1.0
71229.0,7.257086,2.693898,1.0
71230.0,8.505858,2.9164805,1.0
71231.0,3.6924617,1.9215779,1.0
71232.0,6.116256,2.4731066,1.0
71233.0,6.028796,2.4553607,1.0
71234.0,11.049189,3.324032,1.0
71235.0,3.6835306,1.9192526,1.0
71236.0,12.075824,3.4750285,1.0
71237.0,6.114424,2.4727361,1.0
71238.0,4.8397512,2.1999435,1.0
71239.0,4.819327,2.1952965,1.0
71240.0,8.682853,2.9466681,1.0
71241.0,2.3781078,1.5421115,1.0
71242.0,3.5755625,1.8909158,1.0
71243.0,3.6943696,1.9220743,1.0
71244.0,7.2068377,2.6845553,1.0
71245.0,2.3125844,1.5207183,1.0
71246.0,2.4415915,1.5625592,1.0
71247.0,7.3454347,2.7102463,1.0
71248.0,1.2394507,1.1133062,1.0
71249.0,6.0962706,2.4690628,1.0
71250.0,7.206238,2.6844437,1.0
71251.0,6.0786977,2.4655015,1.0
71252.0,9.616758,3.10109,1.0
71253.0,6.0330524,2.4562273,1.0
71254.0,2.478691,1.574386,1.0
71255.0,5.998237,2.4491298,1.0
71256.0,3.5876176,1.8941008,1.0
71257.0,13.403468,3.6610746,1.0
71258.0,7.27053,2.696392,1.0
71259.0,8.5298195,2.9205854,1.0
71260.0,2.4849033,1.5763576,1.0
71261.0,6.0126977,2.4520802,1.0
71262.0,4.8877172,2.2108183,1.0
71263.0,9.623625,3.1021967,1.0
71264.0,15.738815,3.9672177,1.0
71265.0,8.547272,2.9235718,1.0
71266.0,2.4100022,1.5524182,1.0
71267.0,7.2364388,2.690063,1.0
71268.0,6.14124,2.4781525,1.0
71269.0,6.0643625,2.4625926,1.0
71270.0,11.035866,3.3220274,1.0
71271.0,8.358242,2.8910625,1.0
71272.0,7.1205482,2.6684356,1.0
71273.0,4.901625,2.2139614,1.0
71274.0,10.916919,3.3040762,1.0
71275.0,9.713773,3.1166925,1.0
71276.0,8.415263,2.9009073,1.0
71277.0,3.6708512,1.9159466,1.0
71278.0,6.0293555,2.4554746,1.0
71279.0,6.0591702,2.461538,1.0
71280.0,10.89827,3.3012528,1.0
71281.0,3.6473362,1.9098,1.0
71282.0,4.795289,2.1898148,1.0
71283.0,9.548181,3.090013,1.0
71284.0,7.144889,2.6729925,1.0
71285.0,8.647689,2.9406953,1.0
71286.0,4.8652105,2.2057223,1.0
71287.0,4.878096,2.2086413,1.0
71288.0,4.8311143,2.1979797,1.0
71289.0,3.6531305,1.9113164,1.0
71290.0,7.2385416,2.6904538,1.0
71291.0,8.471962,2.9106636,1.0
71292.0,6.1073527,2.4713058,1.0
71293.0,8.418977,2.9015472,1.0
71294.0,6.1064444,2.471122,1.0
71295.0,6.0808034,2.4659286,1.0
71296.0,4.868624,2.206496,1.0
71297.0,7.3663454,2.7141013,1.0
71298.0,6.0309525,2.4557998,1.0
71299.0,4.9439006,2.2234883,1.0
71300.0,6.0142584,2.4523985,1.0
71301.0,4.921132,2.2183626,1.0
71302.0,7.3249927,2.7064724,1.0
71303.0,12.023296,3.4674625,1.0
71304.0,8.5072565,2.9167202,1.0
71305.0,2.3064013,1.518684,1.0
71306.0,8.437449,2.904729,1.0
71307.0,9.757782,3.123745,1.0
71308.0,7.146733,2.6733375,1.0
71309.0,7.2295613,2.6887844,1.0
71310.0,8.412069,2.9003568,1.0
71311.0,7.240863,2.690885,1.0
71312.0,4.759132,2.1815434,1.0
71313.0,8.466325,2.909695,1.0
71314.0,4.7277718,2.174344,1.0
71315.0,4.873766,2.2076607,1.0
71316.0,11.006249,3.3175669,1.0
71317.0,8.455893,2.9079018,1.0
71318.0,8.40593,2.8992982,1.0
71319.0,4.8104568,2.1932755,1.0
71320.0,1.2321385,1.1100173,1.0
71321.0,10.902195,3.3018472,1.0
71322.0,6.077449,2.4652483,1.0
71323.0,4.8676715,2.20628,1.0
71324.0,12.129084,3.4826834,1.0
71325.0,8.517179,2.9184206,1.0
71326.0,10.754172,3.2793555,1.0
71327.0,6.0702267,2.463783,1.0
71328.0,4.841523,2.2003462,1.0
71329.0,5.9952745,2.448525,1.0
71330.0,10.949424,3.3089914,1.0
71331.0,10.755422,3.279546,1.0
71332.0,3.585063,1.8934263,1.0
71333.0,7.193193,2.6820128,1.0
71334.0,5.966088,2.4425576,1.0
71335.0,9.677233,3.110825,1.0
71336.0,8.325777,2.8854423,1.0
71337.0,5.942865,2.4377992,1.0
71338.0,8.471535,2.9105902,1.0
71339.0,8.475776,2.9113185,1.0
71340.0,4.8083286,2.19279,1.0
71341.0,6.0367937,2.4569888,1.0
71342.0,7.277107,2.6976113,1.0
71343.0,7.2880936,2.699647,1.0
71344.0,8.527401,2.9201715,1.0
71345.0,9.658113,3.1077504,1.0
71346.0,7.2097516,2.6850982,1.0
71347.0,5.9781694,2.4450295,1.0
71348.0,6.0866556,2.467115,1.0
71349.0,7.161039,2.6760118,1.0
71350.0,8.3859215,2.8958457,1.0
71351.0,6.079583,2.465681,1.0
71352.0,7.1944146,2.6822405,1.0
71353.0,2.421761,1.5562009,1.0
71354.0,10.917899,3.3042245,1.0
71355.0,3.5841982,1.8931979,1.0
71356.0,3.6161284,1.901612,1.0
71357.0,1.2364293,1.1119485,1.0
71358.0,3.6287558,1.9049294,1.0
71359.0,7.228245,2.6885395,1.0
71360.0,8.49703,2.9149666,1.0
71361.0,9.777867,3.1269581,1.0
71362.0,4.846348,2.2014422,1.0
71363.0,12.071759,3.4744437,1.0
71364.0,3.5130215,1.8743056,1.0
71365.0,5.990161,2.4474804,1.0
71366.0,7.2053857,2.684285,1.0
71367.0,4.8438435,2.2008734,1.0
71368.0,4.728599,2.1745343,1.0
71369.0,1.2084248,1.0992838,1.0
71370.0,4.827949,2.1972594,1.0
71371.0,9.684938,3.1120634,1.0
71372.0,10.797824,3.2860043,1.0
71373.0,13.287243,3.645167,1.0
71374.0,7.2555895,2.6936202,1.0
71375.0,2.4089634,1.5520836,1.0
71376.0,8.547968,2.9236908,1.0
71377.0,7.0923724,2.6631508,1.0
71378.0,2.3756375,1.5413103,1.0
71379.0,6.075847,2.4649234,1.0
71380.0,8.436649,2.904591,1.0
71381.0,7.16584,2.6769087,1.0
71382.0,2.3663325,1.5382888,1.0
71383.0,7.262351,2.694875,1.0
71384.0,4.8503504,2.202351,1.0
71385.0,4.7975574,2.1903327,1.0
71386.0,8.38409,2.8955293,1.0
71387.0,8.424951,2.9025764,1.0
71388.0,3.5950093,1.8960509,1.0
71389.0,6.026438,2.4548805,1.0
71390.0,2.374499,1.540941,1.0
71391.0,9.555276,3.091161,1.0
71392.0,5.986828,2.4467995,1.0
71393.0,8.390735,2.8966765,1.0
71394.0,10.706325,3.272052,1.0
71395.0,2.4186757,1.5552092,1.0
71396.0,4.8694706,2.2066877,1.0
71397.0,3.6345246,1.9064429,1.0
71398.0,4.8831897,2.209794,1.0
71399.0,0.0,0.0,1.0
71400.0,3.6873462,1.9202464,1.0
71401.0,6.012653,2.4520712,1.0
71402.0,3.589829,1.8946844,1.0
71403.0,4.797292,2.190272,1.0
71404.0,9.662764,3.1084986,1.0
71405.0,5.9696574,2.4432883,1.0
71406.0,4.8187757,2.1951709,1.0
71407.0,7.164775,2.6767097,1.0
71408.0,12.073284,3.4746633,1.0
71409.0,4.7031603,2.168677,1.0
71410.0,2.3633473,1.5373182,1.0
71411.0,3.6697855,1.9156684,1.0
71412.0,8.407449,2.8995602,1.0
71413.0,2.3527641,1.5338722,1.0
71414.0,4.829394,2.1975882,1.0
71415.0,6.0094657,2.4514213,1.0
71416.0,3.5812356,1.8924153,1.0
71417.0,6.065206,2.4627638,1.0
71418.0,3.6138024,1.9010004,1.0
71419.0,3.5470395,1.8833586,1.0
71420.0,8.376791,2.8942688,1.0
71421.0,3.583425,1.8929937,1.0
71422.0,10.748103,3.27843,1.0
71423.0,9.55894,3.0917535,1.0
71424.0,8.413094,2.9005334,1.0
71425.0,14.428242,3.7984526,1.0
71426.0,8.240133,2.8705633,1.0
71427.0,4.733975,2.17577,1.0
71428.0,7.245001,2.691654,1.0
71429.0,11.986999,3.4622245,1.0
71430.0,3.5765886,1.8911871,1.0
71431.0,10.727053,3.275218,1.0
71432.0,5.960964,2.4415085,1.0
71433.0,6.0042095,2.4503489,1.0
71434.0,4.7546535,2.1805167,1.0
71435.0,6.017251,2.4530087,1.0
71436.0,8.315083,2.8835886,1.0
71437.0,9.746166,3.121885,1.0
71438.0,4.7662725,2.1831794,1.0
71439.0,8.328033,2.8858333,1.0
71440.0,4.758169,2.1813228,1.0
71441.0,7.207907,2.6847546,1.0
71442.0,6.02364,2.4543104,1.0
71443.0,16.887548,4.109446,1.0
71444.0,8.458763,2.9083953,1.0
71445.0,8.292239,2.8796248,1.0
71446.0,3.699052,1.923292,1.0
71447.0,8.436524,2.9045696,1.0
71448.0,5.994293,2.4483247,1.0
71449.0,8.399553,2.8981984,1.0
71450.0,3.533701,1.879814,1.0
71451.0,6.0079823,2.4511185,1.0
71452.0,9.512485,3.0842316,1.0
71453.0,4.800539,2.1910133,1.0
71454.0,5.9648023,2.4422944,1.0
71455.0,8.29464,2.8800416,1.0
71456.0,4.8762894,2.2082322,1.0
71457.0,9.585838,3.0961006,1.0
71458.0,2.3553617,1.5347188,1.0
71459.0,7.049814,2.6551487,1.0
71460.0,4.8156013,2.1944478,1.0
71461.0,4.81009,2.1931918,1.0
71462.0,4.796381,2.1900642,1.0
71463.0,2.3777878,1.5420077,1.0
71464.0,7.2424736,2.6911845,1.0
71465.0,3.5416443,1.8819257,1.0
71466.0,4.740562,2.177283,1.0
71467.0,7.196849,2.6826944,1.0
71468.0,10.767942,3.2814543,1.0
71469.0,9.645156,3.1056652,1.0
71470.0,4.8639936,2.2054462,1.0
71471.0,4.7792497,2.1861496,1.0
71472.0,7.174786,2.678579,1.0
71473.0,6.0935082,2.4685032,1.0
71474.0,8.290817,2.8793778,1.0
71475.0,3.6424322,1.9085157,1.0
71476.0,4.809272,2.193005,1.0
71477.0,5.929343,2.4350243,1.0
71478.0,4.8203063,2.1955197,1.0
71479.0,8.263456,2.8746228,1.0
71480.0,3.5911102,1.8950225,1.0
71481.0,8.2803545,2.8775606,1.0
71482.0,4.7780657,2.1858788,1.0
71483.0,7.1820555,2.6799357,1.0
71484.0,7.1863656,2.6807396,1.0
71485.0,7.199811,2.6832464,1.0
71486.0,8.44466,2.9059699,1.0
71487.0,9.544982,3.0894954,1.0
71488.0,5.90093,2.429183,1.0
71489.0,3.5862098,1.8937291,1.0
71490.0,8.329085,2.8860154,1.0
71491.0,10.634824,3.2611077,1.0
71492.0,7.0495286,2.6550949,1.0
71493.0,13.054466,3.6130965,1.0
71494.0,2.3771076,1.5417871,1.0
71495.0,1.1923906,1.0919664,1.0
71496.0,7.1454782,2.6731029,1.0
71497.0,3.589051,1.894479,1.0
71498.0,3.6290977,1.905019,1.0
71499.0,8.328123,2.8858488,1.0
71500.0,8.347628,2.8892262,1.0
71501.0,9.461976,3.0760324,1.0
71502.0,5.903699,2.4297528,1.0
71503.0,4.834144,2.1986687,1.0
71504.0,3.5605257,1.8869355,1.0
71505.0,3.5356777,1.8803397,1.0
71506.0,7.0976963,2.6641502,1.0
71507.0,4.711226,2.1705358,1.0
71508.0,4.738509,2.1768117,1.0
71509.0,5.921403,2.4333932,1.0
71510.0,11.914591,3.451752,1.0
71511.0,10.823775,3.2899506,1.0
71512.0,7.130061,2.6702175,1.0
71513.0,2.3452744,1.5314289,1.0
71514.0,13.122893,3.6225533,1.0
71515.0,3.5719473,1.8899596,1.0
71516.0,4.7097845,2.1702037,1.0
71517.0,5.957358,2.44077,1.0
71518.0,3.5848482,1.8933696,1.0
71519.0,9.444227,3.073146,1.0
71520.0,9.546061,3.08967,1.0
71521.0,2.4014993,1.5496771,1.0
71522.0,5.904672,2.429953,1.0
71523.0,6.022321,2.4540417,1.0
71524.0,3.539601,1.8813827,1.0
71525.0,8.360748,2.891496,1.0
71526.0,2.3754525,1.5412503,1.0
71527.0,0.0,0.0,1.0
71528.0,6.059372,2.461579,1.0
71529.0,4.7538924,2.1803422,1.0
71530.0,7.143347,2.672704,1.0
71531.0,1.1783653,1.0855254,1.0
71532.0,2.3886888,1.5455383,1.0
71533.0,9.538431,3.0884352,1.0
71534.0,7.188654,2.6811664,1.0
71535.0,7.075969,2.6600695,1.0
71536.0,2.436154,1.5608183,1.0
71537.0,8.391525,2.896813,1.0
71538.0,6.0086155,2.4512477,1.0
71539.0,10.721958,3.27444,1.0
71540.0,11.88645,3.447673,1.0
71541.0,4.608963,2.1468496,1.0
71542.0,4.7612867,2.1820374,1.0
71543.0,8.336258,2.8872578,1.0
71544.0,3.5755506,1.8909127,1.0
71545.0,5.9087024,2.4307823,1.0
71546.0,4.7444115,2.178167,1.0
71547.0,8.273969,2.8764508,1.0
71548.0,2.3939142,1.5472279,1.0
71549.0,7.1295075,2.6701138,1.0
71550.0,3.5731697,1.890283,1.0
71551.0,3.521757,1.8766345,1.0
71552.0,3.5986054,1.896999,1.0
71553.0,8.404757,2.8990958,1.0
71554.0,3.60945,1.8998553,1.0
71555.0,8.239927,2.8705273,1.0
71556.0,10.680872,3.2681603,1.0
71557.0,2.4402983,1.5621455,1.0
71558.0,5.9975333,2.4489863,1.0
71559.0,4.7729664,2.184712,1.0
71560.0,8.292582,2.8796842,1.0
71561.0,15.338765,3.9164736,1.0
71562.0,3.5512838,1.884485,1.0
71563.0,4.7609167,2.1819525,1.0
71564.0,10.652633,3.263837,1.0
71565.0,10.519146,3.2433233,1.0
71566.0,2.4230297,1.5566084,1.0
71567.0,5.9908314,2.4476175,1.0
71568.0,8.364151,2.8920841,1.0
71569.0,4.709671,2.1701777,1.0
71570.0,13.074003,3.6157992,1.0
71571.0,3.5298624,1.8787928,1.0
71572.0,5.926424,2.4344249,1.0
71573.0,9.5684185,3.093286,1.0
71574.0,3.5574288,1.8861147,1.0
71575.0,8.295732,2.8802311,1.0
71576.0,4.747215,2.1788104,1.0
71577.0,7.1014147,2.6648479,1.0
71578.0,7.0359955,2.6525452,1.0
71579.0,4.6254554,2.1506872,1.0
71580.0,4.785051,2.187476,1.0
71581.0,3.5536764,1.8851197,1.0
71582.0,11.826377,3.43895,1.0
71583.0,3.5520356,1.8846844,1.0
71584.0,5.943116,2.4378507,1.0
71585.0,2.407529,1.5516214,1.0
71586.0,7.077309,2.6603212,1.0
71587.0,8.28988,2.8792152,1.0
71588.0,7.069563,2.658865,1.0
71589.0,7.0647817,2.6579657,1.0
71590.0,5.971843,2.4437354,1.0
71591.0,7.188451,2.6811287,1.0
71592.0,5.8558407,2.4198844,1.0
71593.0,5.960578,2.4414294,1.0
71594.0,4.754031,2.1803741,1.0
71595.0,2.3455122,1.5315065,1.0
71596.0,5.869138,2.4226303,1.0
71597.0,7.1665287,2.6770372,1.0
71598.0,8.299893,2.8809536,1.0
71599.0,9.467724,3.0769668,1.0
71600.0,3.5463288,1.8831699,1.0
71601.0,7.0880194,2.6623335,1.0
71602.0,5.9190674,2.4329133,1.0
71603.0,9.350699,3.0578914,1.0
71604.0,5.9222913,2.4335759,1.0
71605.0,4.694108,2.166589,1.0
71606.0,8.243744,2.871192,1.0
71607.0,12.975755,3.6021874,1.0
71608.0,7.1053576,2.6655877,1.0
71609.0,7.082612,2.6613178,1.0
71610.0,5.984775,2.44638,1.0
71611.0,7.142388,2.6725247,1.0
71612.0,5.893431,2.427639,1.0
71613.0,9.404788,3.0667226,1.0
71614.0,8.239741,2.870495,1.0
71615.0,4.73331,2.1756172,1.0
71616.0,5.9176316,2.4326184,1.0
71617.0,5.983934,2.446208,1.0
71618.0,10.700085,3.2710984,1.0
71619.0,4.758594,2.18142,1.0
71620.0,4.7565274,2.1809464,1.0
71621.0,13.008383,3.6067135,1.0
71622.0,8.253891,2.8729587,1.0
71623.0,9.443352,3.0730038,1.0
71624.0,4.7800303,2.186328,1.0
71625.0,8.309908,2.8826911,1.0
71626.0,5.969806,2.4433186,1.0
71627.0,4.730803,2.175041,1.0
71628.0,4.725492,2.1738198,1.0
71629.0,4.721189,2.1728296,1.0
71630.0,4.757585,2.1811888,1.0
71631.0,7.078828,2.6606066,1.0
71632.0,7.13389,2.6709344,1.0
71633.0,8.202822,2.8640568,1.0
71634.0,7.060356,2.657133,1.0
71635.0,7.038673,2.6530497,1.0
71636.0,3.5951939,1.8960997,1.0
71637.0,8.310308,2.8827605,1.0
71638.0,9.467651,3.0769548,1.0
71639.0,7.065634,2.6581259,1.0
71640.0,9.479803,3.078929,1.0
71641.0,3.4707682,1.8629998,1.0
71642.0,3.5806,1.8922473,1.0
71643.0,10.619887,3.258817,1.0
71644.0,2.3590772,1.5359287,1.0
71645.0,10.581018,3.2528477,1.0
71646.0,2.3776486,1.5419626,1.0
71647.0,3.4943209,1.8693103,1.0
71648.0,9.4334345,3.0713897,1.0
71649.0,8.311849,2.8830278,1.0
71650.0,14.22455,3.7715447,1.0
71651.0,5.849682,2.4186115,1.0
71652.0,3.53637,1.8805239,1.0
71653.0,6.975126,2.6410463,1.0
71654.0,10.582958,3.253146,1.0
71655.0,3.5424223,1.8821324,1.0
71656.0,8.277055,2.8769872,1.0
71657.0,5.91601,2.4322848,1.0
71658.0,3.597795,1.8967855,1.0
71659.0,5.933429,2.435863,1.0
71660.0,7.024286,2.650337,1.0
71661.0,3.5161226,1.8751327,1.0
71662.0,5.9462705,2.4384975,1.0
71663.0,3.4959955,1.8697581,1.0
71664.0,10.458106,3.2338996,1.0
71665.0,10.62015,3.258857,1.0
71666.0,12.9431505,3.597659,1.0
71667.0,4.7686853,2.183732,1.0
71668.0,3.5143137,1.8746502,1.0
71669.0,10.601594,3.2560089,1.0
71670.0,3.5716176,1.8898724,1.0
71671.0,5.910663,2.4311855,1.0
71672.0,9.299363,3.0494857,1.0
71673.0,4.6766334,2.1625526,1.0
71674.0,3.5279894,1.8782942,1.0
71675.0,9.378566,3.0624444,1.0
71676.0,9.344723,3.0569139,1.0
71677.0,8.288552,2.8789847,1.0
71678.0,3.5397265,1.8814161,1.0
71679.0,8.135766,2.8523264,1.0
71680.0,3.4874048,1.8674594,1.0
71681.0,3.4740548,1.8638817,1.0
71682.0,7.003262,2.6463678,1.0
71683.0,5.8781805,2.424496,1.0
71684.0,5.8927617,2.4275012,1.0
71685.0,10.625346,3.2596543,1.0
71686.0,8.138497,2.8528051,1.0
71687.0,8.243201,2.8710976,1.0
71688.0,5.916353,2.4323554,1.0
71689.0,8.280649,2.8776116,1.0
71690.0,11.7945385,3.4343178,1.0
71691.0,4.674222,2.161995,1.0
71692.0,10.661899,3.2652564,1.0
71693.0,7.1005173,2.6646795,1.0
71694.0,4.779896,2.1862972,1.0
71695.0,4.6677647,2.160501,1.0
71696.0,5.858391,2.4204113,1.0
71697.0,8.115579,2.8487854,1.0
71698.0,5.927774,2.434702,1.0
71699.0,8.154323,2.8555775,1.0
71700.0,1.1449946,1.0700442,1.0
71701.0,8.176129,2.8593931,1.0
71702.0,8.248421,2.8720064,1.0
71703.0,9.362234,3.0597768,1.0
71704.0,5.883093,2.4255087,1.0
71705.0,8.293464,2.8798375,1.0
71706.0,3.5137146,1.8744905,1.0
71707.0,7.0719123,2.6593068,1.0
71708.0,9.416109,3.068568,1.0
71709.0,8.24843,2.872008,1.0
71710.0,4.7044783,2.1689808,1.0
71711.0,8.222267,2.8674495,1.0
71712.0,10.493064,3.2393,1.0
71713.0,9.448949,3.0739143,1.0
71714.0,2.3692284,1.5392298,1.0
71715.0,5.879905,2.4248517,1.0
71716.0,6.991064,2.644062,1.0
71717.0,5.8274455,2.4140103,1.0
71718.0,6.9602957,2.6382372,1.0
71719.0,7.052373,2.6556304,1.0
71720.0,3.5415375,1.8818973,1.0
71721.0,4.7264853,2.1740482,1.0
71722.0,6.997667,2.6453104,1.0
71723.0,5.860005,2.4207447,1.0
71724.0,11.753791,3.4283803,1.0
71725.0,2.3502178,1.5330421,1.0
71726.0,10.641942,3.262199,1.0
71727.0,8.344177,2.888629,1.0
71728.0,8.199688,2.8635097,1.0
71729.0,4.6718006,2.161435,1.0
71730.0,10.620022,3.2588375,1.0
71731.0,6.923498,2.6312542,1.0
